0	262.0	262.0
1	244.0	244.0
2	244.0	244.0
3	244.0	244.0
4	274.0	274.0
5	244.0	244.0
6	224.0	224.0
7	250.0	250.0
8	224.0	224.0
9	248.0	248.0
10	238.0	238.0
11	230.0	230.0
12	224.0	224.0
13	220.0	220.0
14	216.0	216.0
15	210.0	210.0
16	208.0	208.0
17	208.0	208.0
18	208.0	208.0
19	208.0	208.0
20	208.0	208.0
21	208.0	208.0
22	208.0	208.0
23	208.0	208.0
24	208.0	208.0
25	208.0	208.0
26	208.0	208.0
27	208.0	208.0
28	208.0	208.0
29	208.0	208.0
30	208.0	208.0
31	208.0	208.0
32	208.0	208.0
33	208.0	208.0
34	208.0	208.0
35	208.0	208.0
36	208.0	208.0
37	208.0	208.0
38	208.0	208.0
39	208.0	208.0
40	208.0	208.0
41	208.0	208.0
42	208.0	208.0
43	208.0	208.0
44	208.0	208.0
45	208.0	208.0
46	208.0	208.0
47	208.0	208.0
48	208.0	208.0
49	208.0	208.0
50	208.0	208.0
51	208.0	208.0
52	208.0	208.0
53	208.0	208.0
54	208.0	208.0
55	208.0	208.0
56	208.0	208.0
57	208.0	208.0
58	208.0	208.0
59	208.0	208.0
60	208.0	208.0
61	208.0	208.0
62	208.0	208.0
63	208.0	208.0
64	208.0	208.0
65	208.0	208.0
66	208.0	208.0
67	210.0	208.0
68	210.0	208.0
69	210.0	208.0
70	210.0	208.0
71	210.0	208.0
72	194.0	208.0
73	284.0	208.0
74	296.0	208.0
75	262.0	208.0
76	326.0	208.0
77	274.0	208.0
78	262.0	208.0
79	252.0	208.0
80	250.0	208.0
81	224.0	208.0
82	220.0	208.0
83	216.0	208.0
84	214.0	208.0
85	202.0	202.0
86	194.0	194.0
87	192.0	192.0
88	190.0	190.0
89	188.0	188.0
90	188.0	188.0
91	188.0	188.0
92	188.0	188.0
93	188.0	188.0
94	188.0	188.0
95	188.0	188.0
96	188.0	188.0
97	186.0	186.0
98	182.0	182.0
99	180.0	180.0
100	180.0	180.0
101	180.0	180.0
102	180.0	180.0
103	180.0	180.0
104	180.0	180.0
105	180.0	180.0
106	180.0	180.0
107	180.0	180.0
108	180.0	180.0
109	180.0	180.0
110	180.0	180.0
111	180.0	180.0
112	178.0	178.0
113	178.0	178.0
114	178.0	178.0
115	178.0	178.0
116	178.0	178.0
117	178.0	178.0
118	178.0	178.0
119	178.0	178.0
120	178.0	178.0
121	178.0	178.0
122	178.0	178.0
123	178.0	178.0
124	178.0	178.0
125	178.0	178.0
126	178.0	178.0
127	178.0	178.0
128	178.0	178.0
129	178.0	178.0
130	178.0	178.0
131	178.0	178.0
132	178.0	178.0
133	178.0	178.0
134	178.0	178.0
135	178.0	178.0
136	178.0	178.0
137	178.0	178.0
138	178.0	178.0
139	176.0	176.0
140	174.0	174.0
141	174.0	174.0
142	174.0	174.0
143	174.0	174.0
144	174.0	174.0
145	174.0	174.0
146	174.0	174.0
147	174.0	174.0
148	174.0	174.0
149	174.0	174.0
150	174.0	174.0
151	174.0	174.0
152	174.0	174.0
153	174.0	174.0
154	174.0	174.0
155	174.0	174.0
156	174.0	174.0
157	174.0	174.0
158	174.0	174.0
159	174.0	174.0
160	174.0	174.0
161	174.0	174.0
162	174.0	174.0
163	174.0	174.0
164	174.0	174.0
165	174.0	174.0
166	174.0	174.0
167	174.0	174.0
168	174.0	174.0
169	174.0	174.0
170	174.0	174.0
171	174.0	174.0
172	174.0	174.0
173	174.0	174.0
174	174.0	174.0
175	174.0	174.0
176	174.0	174.0
177	174.0	174.0
178	174.0	174.0
179	174.0	174.0
180	174.0	174.0
181	174.0	174.0
182	174.0	174.0
183	174.0	174.0
184	174.0	174.0
185	174.0	174.0
186	174.0	174.0
187	174.0	174.0
188	174.0	174.0
189	174.0	174.0
190	174.0	174.0
191	214.0	174.0
192	208.0	174.0
193	208.0	174.0
194	208.0	174.0
195	208.0	174.0
196	208.0	174.0
197	208.0	174.0
198	208.0	174.0
199	208.0	174.0
200	208.0	174.0
201	208.0	174.0
202	208.0	174.0
203	208.0	174.0
204	208.0	174.0
205	206.0	174.0
206	204.0	174.0
207	196.0	174.0
208	194.0	174.0
209	192.0	174.0
210	192.0	174.0
211	190.0	174.0
212	186.0	174.0
213	176.0	174.0
214	174.0	174.0
215	172.0	172.0
216	172.0	172.0
217	172.0	172.0
218	170.0	170.0
219	168.0	168.0
220	168.0	168.0
221	168.0	168.0
222	168.0	168.0
223	168.0	168.0
224	168.0	168.0
225	168.0	168.0
226	166.0	166.0
227	164.0	164.0
228	164.0	164.0
229	164.0	164.0
230	164.0	164.0
231	164.0	164.0
232	164.0	164.0
233	164.0	164.0
234	164.0	164.0
235	164.0	164.0
236	164.0	164.0
237	164.0	164.0
238	164.0	164.0
239	164.0	164.0
240	164.0	164.0
241	164.0	164.0
242	164.0	164.0
243	164.0	164.0
244	164.0	164.0
245	164.0	164.0
246	164.0	164.0
247	164.0	164.0
248	164.0	164.0
249	164.0	164.0
250	164.0	164.0
251	164.0	164.0
252	164.0	164.0
253	164.0	164.0
254	164.0	164.0
255	164.0	164.0
256	164.0	164.0
257	164.0	164.0
258	164.0	164.0
259	164.0	164.0
260	164.0	164.0
261	164.0	164.0
262	164.0	164.0
263	164.0	164.0
264	164.0	164.0
265	164.0	164.0
266	164.0	164.0
267	164.0	164.0
268	164.0	164.0
269	164.0	164.0
270	164.0	164.0
271	164.0	164.0
272	164.0	164.0
273	164.0	164.0
274	164.0	164.0
275	164.0	164.0
276	164.0	164.0
277	164.0	164.0
278	226.0	164.0
279	224.0	164.0
280	192.0	164.0
281	182.0	164.0
282	178.0	164.0
283	174.0	164.0
284	174.0	164.0
285	174.0	164.0
286	174.0	164.0
287	174.0	164.0
288	174.0	164.0
289	174.0	164.0
290	174.0	164.0
291	174.0	164.0
292	174.0	164.0
293	174.0	164.0
294	174.0	164.0
295	174.0	164.0
296	174.0	164.0
297	174.0	164.0
298	174.0	164.0
299	170.0	164.0
300	166.0	164.0
301	162.0	162.0
302	160.0	160.0
303	160.0	160.0
304	160.0	160.0
305	160.0	160.0
306	160.0	160.0
307	160.0	160.0
308	160.0	160.0
309	160.0	160.0
310	160.0	160.0
311	158.0	158.0
312	158.0	158.0
313	158.0	158.0
314	156.0	156.0
315	156.0	156.0
316	156.0	156.0
317	156.0	156.0
318	156.0	156.0
319	156.0	156.0
320	156.0	156.0
321	156.0	156.0
322	156.0	156.0
323	156.0	156.0
324	156.0	156.0
325	156.0	156.0
326	156.0	156.0
327	156.0	156.0
328	156.0	156.0
329	156.0	156.0
330	156.0	156.0
331	156.0	156.0
332	156.0	156.0
333	156.0	156.0
334	156.0	156.0
335	156.0	156.0
336	156.0	156.0
337	156.0	156.0
338	156.0	156.0
339	156.0	156.0
340	156.0	156.0
341	156.0	156.0
342	156.0	156.0
343	156.0	156.0
344	156.0	156.0
345	156.0	156.0
346	156.0	156.0
347	156.0	156.0
348	156.0	156.0
349	156.0	156.0
350	156.0	156.0
351	156.0	156.0
352	156.0	156.0
353	156.0	156.0
354	156.0	156.0
