0	97.89719865453843	97.89719865453843
1	97.89719865358677	97.89719865358677
2	97.89719865229898	97.89719865229898
3	97.89719865156442	97.89719865156442
4	97.8971986511758	97.8971986511758
5	96.49033826430562	96.49033826430562
6	96.36382002737702	96.36382002737702
7	96.36367136990259	96.36367136990259
8	95.80719259655264	95.80719259655264
9	94.12900161026693	94.12900161026693
10	93.27107431241501	93.27107431241501
11	92.49936572595192	92.49936572595192
12	92.47327875611074	92.47327875611074
13	91.6695057626232	91.6695057626232
14	91.11359579740912	91.11359579740912
15	90.35671210958654	90.35671210958654
16	90.08457960688932	90.08457960688932
17	90.01992381906696	90.01992381906696
18	89.85986224488298	89.85986224488298
19	89.60460295575619	89.60460295575619
20	89.59958016350896	89.59958016350896
21	89.46178960387303	89.46178960387303
22	89.17854464764535	89.17854464764535
23	88.79736334842471	88.79736334842471
24	88.74479760768361	88.74479760768361
25	88.737316564026	88.737316564026
26	88.52730691639663	88.52730691639663
27	88.10220654493713	88.10220654493713
28	87.6757526729943	87.6757526729943
29	87.24127544791092	87.24127544791092
30	87.19130891709051	87.19130891709051
31	87.191308916313	87.191308916313
32	87.19130891619616	87.19130891619616
33	86.90979199708761	86.90979199708761
34	86.64199949265023	86.64199949265023
35	86.11508916267337	86.11508916267337
36	85.62639598532091	85.62639598532091
37	85.62639598516287	85.62639598516287
38	85.62639598394797	85.62639598394797
39	85.6263959837522	85.6263959837522
40	84.96996976659467	84.96996976659467
41	84.96996976647978	84.96996976647978
42	84.58808119479227	84.58808119479227
43	84.563274958931	84.563274958931
44	84.41768096693936	84.41768096693936
45	84.34608558485682	84.34608558485682
46	83.86769592375349	83.86769592375349
47	83.81910867236569	83.81910867236569
48	82.89583974816759	82.89583974816759
49	82.57478141407148	82.57478141407148
50	82.50038211491245	82.50038211491245
51	82.43952945478377	82.43952945478377
52	82.16833537234974	82.16833537234974
53	82.09158406959759	82.09158406959759
54	82.07705696101186	82.07705696101186
55	81.9557746388382	81.9557746388382
56	81.52172826804343	81.52172826804343
57	81.46640167668974	81.46640167668974
58	81.17963501236522	81.17963501236522
59	80.939950710056	80.939950710056
60	80.939950710056	80.939950710056
61	80.939950710056	80.939950710056
62	80.939950710056	80.939950710056
63	80.939950710056	80.939950710056
